id,species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
196,Arundinaria_Simonii,0,15625,0,27344,0,0,0,5859,0,0,50781,0,38281,3906,0,0,0,21875,0,1953,0,0,0,0,1953,0,0,0,29297,0,0,0,0,1953,0,0,0,0,1953,0,0,15625,1953,0,11523,0,0,0,0,0,3906,0,1953,0,0,0,1953,87891,21484,1953,1953,0,1953,1953,85969,78766,77717,76915,74594,71039,67471,63358,61663,59424,5557,48321,4698,48325,51897,56426,59512,52343,50168,5535,5919,63515,69499,67238,65544,70016,75558,78341,7326,74756,80233,87651,88664,8146,75159,70278,67735,72447,73133,6725,6225,58097,54688,53101,59028,63552,59032,569,54699,52563,50984,53304,57378,57392,60043,61595,63907,67304,72255,76275,80646,8273,84547,9157,84961,0,0,0,11719,0,56641,3418,0,9766,14648,11523,0,1953,0,0,0,0,37109,1953,0,51758,977,0,0,293,1953,0,14648,0,18555,6836,0,79102,0,0,977,98633,18555,32227,0,0,0,17578,977,7812,12695,14648,0,32227,17578,0,0,33203,26367,0,6836,0,293,0,0,20508,0,5859
198,Alnus_Cordata,21484,5859,72266,9766,11719,5859,70312,5859,0,33203,7812,21484,11719,0,33203,0,13672,3906,1953,17578,15625,3906,0,0,3906,33203,0,23438,13672,52734,17578,3906,9766,1953,11719,0,21484,44922,33203,21484,1953,0,9766,46875,3906,17578,27344,21484,3906,11719,9766,0,44922,15625,52734,9766,11719,9766,17578,3906,1953,0,17578,0,96058,10073,92873,90029,87841,85222,83783,81606,79704,78481,77083,75917,74308,73166,721,71831,71947,71743,72314,72493,73452,74973,75752,77062,78364,80115,81784,83542,86003,87892,8934,93145,97993,10549,10299,95988,905,8594,82708,79861,77307,75236,72753,70602,70301,70267,69633,6944,70453,71525,72582,73248,75402,77702,79524,81142,82995,84527,8571,85958,86694,88234,8931,8999,0,4883,977,625,0,3906,1953,977,6836,89844,6836,0,7812,27344,0,0,1953,0,3125,4883,0,5859,21484,64453,15625,17578,2832,0,15625,4883,49805,293,83008,977,6836,0,10742,1953,30273,2832,9668,0,58594,13672,5859,0,13672,0,14648,293,8789,977,41992,3125,0,0,0,8789,3125,0,0,6836,6836,16602
199,Arundinaria_Simonii,0,72266,7812,13672,0,37109,5859,0,11719,0,125,0,3418,1953,1953,0,1953,14844,5859,3906,0,0,0,0,0,7812,0,1953,21484,0,1953,1953,1953,1953,0,3906,1953,3906,0,0,0,17578,0,0,48828,0,0,0,0,0,21484,0,1953,0,0,0,1953,625,11719,3906,1953,0,0,0,7041,68284,67877,64932,61051,57702,53931,52192,50361,44169,42057,41692,41685,45771,39144,35489,37874,41596,46544,47233,41366,45135,50926,56814,63467,58358,59669,66247,68983,69062,75712,82982,89852,82875,76703,70366,64571,68473,63862,57492,51194,47661,52864,47748,4172,36563,41015,40736,3738,3479,35459,41607,42715,43467,46253,50733,55362,59461,63437,65857,65939,71519,78663,77838,41992,0,0,977,43945,0,10742,10742,0,23438,29297,1582,0,0,0,0,0,0,72266,3906,0,20508,0,0,3906,11719,14648,0,5859,0,3906,23438,18555,9082,0,0,6836,16602,3906,2832,977,0,5859,12695,977,15625,12695,4883,0,293,17578,0,0,24414,21387,293,977,0,9766,0,0,17578,0,11719
201,Acer_Capillipes,1953,0,17578,1953,54688,1953,19531,0,9766,9766,0,3125,0,3906,41016,0,7812,0,3906,5859,41016,23438,0,9766,11719,41016,7812,17578,0,33203,33203,7812,11719,5859,1953,5859,3906,35156,41016,17578,15625,0,11719,42969,0,35156,48828,66406,11719,23438,5859,1953,46875,17578,46875,21484,9766,1953,9766,9766,0,3906,7812,0,60131,6253,62085,63045,61604,58572,55354,53492,51901,50998,49178,47372,47456,46607,41912,42911,46087,46076,45571,50896,51275,56187,59368,62802,67354,70926,75865,82228,89014,96092,10124,93893,86757,80279,75309,7067,66455,62416,59236,56372,5193,51566,47395,45418,446,43032,42179,44871,46496,47657,49824,50288,52401,54161,55335,56772,60657,63558,6319,63722,65142,63145,58382,64245,5859,36133,21484,0,48828,8789,9766,76172,41992,977,0,1953,15625,17578,0,1953,3125,977,4883,40039,0,1953,37109,1953,1953,0,5859,7812,57617,21484,40039,0,0,36133,22461,0,0,23438,293,3906,0,3906,4883,35156,20508,6543,27344,2832,6836,50781,0,0,0,4883,37109,0,11719,0,19531,0,0,0,29297,25391
202,Quercus_Kewensis,17578,11719,35156,37109,9766,11719,19531,0,5859,25391,3125,11719,15625,3906,11719,0,25391,15625,11719,23438,25391,0,0,0,1953,29297,0,21484,21484,23438,0,0,33203,0,17578,5859,29297,58594,7812,3906,3906,3125,29297,7812,19531,7812,33203,13672,5859,15625,17578,0,48828,1953,13672,1953,23438,33203,46875,17578,0,0,21484,1953,67705,62474,59379,56672,53478,49531,45976,42858,40161,37438,35647,33086,32902,33261,31162,31331,31976,31044,32238,3512,36632,39259,41216,44861,4573,50076,5193,56558,61085,65729,70785,76053,76943,71123,66591,61978,59005,55285,52989,49055,45382,41988,38655,37337,35377,32735,32367,30815,30608,32539,3123,33585,34248,35361,36835,39252,41153,43792,4733,50406,53718,56773,58842,62789,14648,977,0,47852,0,1953,21484,0,11719,37109,9766,0,19531,26367,0,38086,977,3906,11523,3906,293,977,8789,25391,27344,3418,23438,977,14648,16602,13672,0,18555,1953,6836,0,19531,5859,3418,74219,3906,15625,13672,7812,22461,0,20508,0,11719,18555,0,5859,35156,46875,0,0,7812,5859,12695,7812,0,38086,25391,16602
203,Acer_Palmatum,0,0,0,625,85938,0,0,0,41016,0,0,0,0,11719,0,0,7812,0,95703,1953,0,1953,11719,25391,1953,5859,1953,33203,0,17578,17578,74219,3906,5859,0,0,1953,3906,1953,5859,20898,15625,0,11719,3906,29297,0,0,29297,0,0,5859,13672,41016,0,0,1953,7812,9766,76172,0,9766,0,13672,97076,90785,87463,86089,85167,84576,83249,81659,79443,781,75804,73418,70862,69433,68126,66806,65177,64466,64588,65396,67148,69236,71829,7426,77893,8132,85051,87368,90764,9301,94377,94812,92781,91117,88996,85617,82248,79081,76207,74788,73166,71276,70368,69707,69024,68045,67885,67825,67431,67704,69062,71442,72666,74688,76843,78585,81033,84207,89658,95972,1035,11115,1115,10386,293,0,0,293,9082,0,16602,12695,0,0,0,41113,0,0,0,0,0,0,40039,0,0,0,6836,977,977,0,293,1953,0,0,8789,0,0,14648,0,0,0,57617,293,12695,0,0,3906,1953,42969,52734,8789,51758,0,0,0,0,977,37109,19531,0,63477,0,0,0,0,0,0,29297
204,Quercus_Agrifolia,15625,19531,78125,11719,5859,3125,19531,3906,0,21484,11719,17578,60547,0,17578,0,13672,27344,3906,15625,33203,0,0,5859,3906,11719,0,11719,19531,7812,0,0,15625,3906,13672,9766,35156,76172,21484,0,0,9766,41016,5859,9766,7812,3125,70312,0,7812,29297,1953,11719,1953,11719,1953,15625,1953,44922,0,1953,0,48828,0,73615,7481,76723,81008,84893,89297,95799,10114,10696,11402,12114,12755,13534,14395,1526,16257,17132,1622,15178,14103,13241,1249,11784,11151,10592,10027,94684,89714,85866,82291,79028,77091,75792,7527,76194,78112,81892,84959,90345,96249,10205,10869,11637,1235,13114,13859,14583,15125,15069,15017,14667,139,13072,1227,1144,10719,10033,94805,88785,84256,80732,78468,75168,74752,86914,25391,9766,977,33203,19531,36133,45898,14648,1953,0,0,7812,977,0,0,22461,0,9766,29297,0,0,66406,0,293,0,3906,8789,17578,10742,20508,0,0,15723,8789,0,0,57617,3906,8789,0,0,4883,8789,41016,82031,2832,23438,0,0,0,0,0,3906,41016,0,29297,0,4883,0,0,0,977,19531
206,Quercus_Agrifolia,21484,21484,91797,17578,11719,39062,3906,0,7812,7812,19531,19531,33203,1953,21484,0,3906,44922,9766,19531,7812,0,0,0,0,27344,0,7812,48828,15625,0,0,13672,0,3906,5859,48828,46875,21484,5859,0,11719,25391,17578,29297,3906,23438,52734,0,1953,33203,0,11719,1953,3906,0,23438,7812,33203,0,0,0,66406,1953,9294,86715,82675,79662,78262,78338,78467,78584,83121,87402,92243,97442,10405,10981,11669,12363,13125,13985,15085,16117,17233,18423,19678,19154,17854,16506,15405,14558,13559,12739,11929,11173,10368,9648,89758,84827,81559,7753,75206,73802,74482,76147,81256,86927,93779,10094,10828,1159,12426,13279,14116,1496,15771,16802,17081,16808,16252,15311,14328,13414,12325,11663,10823,99832,83008,21484,4883,0,27344,11719,56641,26367,32227,4883,977,0,8789,10742,0,0,21484,0,15625,14648,0,0,39062,977,1953,977,18555,6836,19531,11719,61523,0,0,89844,4883,0,0,57617,25391,37109,0,977,13672,49805,14648,32227,23438,3906,5859,15625,0,0,977,14648,36133,0,22461,0,10742,0,0,977,10742,26367
211,Tilia_Tomentosa,5859,1953,39062,11719,44922,1953,21484,0,9766,11719,0,13672,3906,1953,46875,0,23438,5859,1953,7812,23438,1953,0,3906,5859,25391,0,44922,7812,19531,27344,21484,3906,0,9766,15625,17578,82031,37109,21484,3906,1953,19531,27344,0,19531,60547,29297,15625,17578,23438,3906,27344,23438,25391,9766,7812,7812,13672,15625,1953,3906,13672,3906,49005,49589,49825,50249,50557,50255,50771,51744,52001,51208,4958,46238,44557,41875,39279,36901,34947,3584,41666,3903,33455,36913,43049,49467,54123,5455,52535,50801,50056,50825,50752,50142,4945,4927,4874,47654,47362,46456,46562,4571,44198,43635,4379,43316,43711,43536,44517,45095,45613,45921,47152,47576,5184,53814,49332,46621,43795,43998,44103,43641,42476,43995,46648,47763,16602,0,1953,19531,977,0,20508,14648,8789,27344,54688,0,0,15625,0,0,0,0,46875,9766,0,37109,977,0,7812,36133,125,0,25391,293,29297,0,3906,977,1953,0,0,12695,37109,19531,24414,0,37109,10449,0,3906,16602,0,6836,20508,19531,1953,8789,80078,0,977,0,293,18555,0,0,42969,0,32227
212,Liriodendron_Tulipifera,29297,83984,60547,1953,3906,74219,11719,0,15625,9766,42969,5859,91797,5859,1953,0,5859,33203,9766,13672,3125,0,0,0,5859,11719,0,7812,48828,3906,0,0,29297,1953,35156,9766,29297,25391,3906,0,0,7812,27344,5859,13672,1953,19531,3906,1953,3906,58594,0,5859,0,0,0,7812,15625,35156,0,1953,0,41016,1953,52046,43532,37383,31343,32006,424,54298,47077,39778,3176,28307,30168,31975,41253,47706,42939,31329,37132,43413,5,59012,54465,4573,34946,25692,29976,36567,42892,51651,61533,54883,45937,35898,24269,13152,21278,29488,37739,4522,53028,62322,59633,51599,43384,36449,26759,16894,79192,12821,23862,35392,47555,5845,63266,54576,45127,38501,30927,24312,19884,27126,37508,48086,59007,5859,1953,5859,39062,3906,0,12695,1953,0,67383,8789,0,5859,977,0,11719,0,293,50781,3906,8789,7812,3906,15625,17578,30273,10059,1953,8789,11719,17578,977,37109,9766,7812,293,13672,4883,64453,54688,74219,8789,23438,67383,5859,5859,6836,0,5859,3906,1953,7812,19531,32227,5859,977,3906,7812,9766,0,977,19531,0,42969
214,Magnolia_Heptapeta,82031,14844,9766,1953,0,14648,0,0,11719,19531,60547,1953,64453,1953,0,0,23438,21484,9766,9766,5859,0,0,0,3906,0,0,1953,25391,3906,0,0,25391,0,39062,625,0,19531,0,0,0,5859,1953,0,9766,1953,9766,0,0,3906,80078,1953,1953,0,0,0,15625,15625,17578,15625,0,0,17578,0,40426,39416,38613,37894,37487,37366,38504,40042,39289,38501,37494,36719,33623,37402,36668,39222,39342,39852,40108,40325,40486,37689,3721,37197,3759,38356,38087,38474,39464,40606,44228,46052,40911,37628,34976,31299,31201,30533,32216,33691,35104,37046,3848,41237,44358,47571,51059,55264,54565,50354,45936,42351,40398,39107,37305,35167,34843,33116,31544,32036,34539,3739,41499,43088,5859,24414,8789,0,13281,6836,9766,29297,36133,977,0,10742,977,0,0,977,41992,1953,4883,29297,0,0,44922,0,0,0,0,977,977,4883,11719,0,0,20508,9766,0,0,72266,4883,5859,0,0,0,0,64453,27344,293,37109,0,0,0,0,0,293,16113,0,75195,0,3906,0,0,0,0,5859
215,Quercus_Dolicholepis,50781,10352,11719,0,3906,16602,13672,0,7812,23438,48828,5859,99609,1953,9766,0,21484,13672,1953,7812,17578,0,0,0,0,3906,0,1953,13672,7812,0,1953,23438,0,13672,33203,5859,27344,3906,3906,0,3906,7812,3906,11719,1953,21484,46875,0,11719,54688,0,13672,1953,15625,3906,7812,13672,3906,5859,0,0,19531,0,94916,88917,83347,78092,73207,68399,64055,60091,56738,53343,49879,47485,45863,44449,42971,43029,42736,43288,43989,45609,47212,48818,51841,54484,57035,59679,62687,66957,72069,77207,82985,88978,87815,82471,7747,72513,68394,6442,61115,57413,54229,51639,4879,47191,45533,4403,43234,42345,42088,42634,43858,453,47022,49228,5259,56158,60148,64382,69,73557,78496,83884,90056,96224,0,1953,0,9766,0,48828,0,0,14648,0,625,0,5859,0,16602,0,1953,0,19531,0,0,0,293,27344,977,23926,0,0,2832,1953,29297,0,3906,0,0,0,27344,0,0,4883,0,5859,0,0,977,0,1953,0,42969,293,7812,0,21484,49805,0,0,0,54688,13672,40039,0,20313,6836,0
216,Acer_Mono,5859,1953,58594,58594,5859,0,21484,0,11719,23438,13672,1953,15625,3906,3906,0,50781,3125,15625,13672,15625,0,0,3906,0,29297,1953,21484,78125,9766,1953,0,33203,0,5859,48828,23438,17578,5859,0,0,29297,5859,5859,80078,1953,11719,5859,0,3906,33203,3906,41016,1953,15625,0,13672,25391,46875,7812,5859,1953,21484,1953,60526,53896,47533,41602,3621,33884,41605,49408,56981,53935,48219,42762,37106,31856,26408,19829,18158,18571,17675,23701,30204,35643,41485,48083,54314,5133,44175,35889,34646,3975,45851,52198,59048,5898,523,45866,39441,32816,26057,19324,12373,14965,20068,25884,31981,38314,44832,51761,58581,54474,47875,41895,35986,30188,24633,19625,15836,17862,24498,31141,37667,44127,50594,57188,7812,4883,19531,7812,77148,0,7812,41992,977,4883,0,10156,0,0,0,0,10742,49805,0,5859,0,0,14648,977,4883,0,50781,6836,977,977,0,0,0,32227,5859,0,0,19531,11719,1953,37109,0,33203,10938,27344,2832,25391,19531,293,0,0,0,0,0,1709,0,38086,0,293,0,0,0,0,12695
217,Cornus_Macrophylla,58594,58594,17578,15625,0,50781,17578,0,7812,25391,68359,0,70312,1953,1953,0,11719,37109,19531,23438,0,1953,0,9766,0,9766,0,1953,39062,5859,0,0,44922,0,33203,68359,9766,7812,0,1953,0,33203,3906,1953,33203,1953,0,0,1953,1953,50781,1953,9766,0,3906,0,19531,35156,33203,17578,3906,1953,21484,1953,10056,94633,88666,8297,77149,71583,65765,60267,54867,49638,4445,39409,34534,3017,26372,23525,22009,23043,24841,27666,31148,35145,39906,44798,50268,55621,61329,66982,72841,78675,84912,90614,89264,83773,77977,72469,66962,61868,56475,51097,45708,40378,35552,30908,26546,23387,21933,21338,22951,25392,28858,33373,38355,43582,49176,5474,60604,66395,72424,78315,84455,90462,96755,10286,0,51758,39062,0,0,16602,0,0,12305,0,0,0,11719,18457,0,3906,3418,33203,0,86914,0,41016,977,977,13672,0,0,977,19531,35156,0,0,0,0,37109,0,0,977,977,0,0,14648,3906,0,3906,0,23438,0,36133,39062,0,23438,977,0,0,0,5859,0,74219,0,0,0,26367,11719
218,Crataegus_Monogyna,0,0,33203,46875,7812,0,0,0,5859,0,1953,39062,0,13672,27344,0,15625,7812,37109,1953,9766,25391,0,44922,44922,9766,19531,19531,21484,5859,13672,29297,3906,0,0,19531,3906,13672,21484,15625,1953,35156,35156,11719,44922,5859,0,42969,29297,7812,0,9766,39062,17578,5859,17578,13672,15625,48828,21484,0,29297,1953,3906,69596,66006,64218,63446,67676,64851,65132,6667,69218,70518,72353,74716,7707,79052,80792,8164,82472,80633,75932,79301,82544,81583,83018,83338,83565,82535,80755,77628,74517,71572,68926,66875,65432,64953,66184,66241,65924,6795,70426,73977,75518,69435,69579,72119,76222,81049,7985,7635,78213,8281,8509,83997,84265,84506,8653,85638,8015,78108,83024,79103,74436,70668,68139,70778,6836,15625,30273,0,10742,0,13672,2832,25391,0,0,0,26367,3418,0,44922,3906,25391,977,2832,7812,40039,23438,0,12695,0,3906,40039,37109,32227,20508,3906,0,1953,25391,3906,0,3418,8789,977,0,25391,18555,4883,14648,2832,36133,4883,11719,58594,0,33203,977,3906,1953,0,26367,977,43945,0,4883,0,13672,75195
219,Liquidambar_Styraciflua,0,1953,19531,13281,27344,0,1953,0,21484,0,7812,0,13672,7812,0,0,23438,9766,39062,11719,7812,3906,0,7812,5859,3125,0,54688,19531,80078,1953,1953,19531,0,1953,9766,19531,11719,3906,1953,46875,33203,5859,29297,27344,13672,9766,0,3906,13672,1953,0,25391,5859,0,0,17578,25391,76172,42969,7812,1953,5859,3906,14125,14361,1325,12376,11607,10951,10311,10053,97559,94547,91187,87237,85508,82773,75914,87936,99133,89712,77566,7781,8244,85726,87745,9002,89952,93114,99283,10694,11346,11919,12451,12973,13452,13809,12714,11619,10499,93539,82128,70984,59758,59684,64435,72321,81097,88563,9544,10192,1066,11184,10311,99244,93422,85724,78336,71577,65899,66065,77193,87866,98472,10903,11936,12993,0,11719,9766,0,72266,0,293,52734,27344,0,7812,35449,0,14648,0,0,4883,0,0,3418,0,41992,8789,0,0,0,0,977,39062,977,30273,0,0,7812,4883,0,0,4883,0,1953,0,0,977,0,8789,26367,20508,49805,977,81055,9766,0,0,7812,33203,0,293,0,18555,0,0,977,0,3906
224,Cotinus_Coggygria,48828,74219,13672,1953,1953,19727,33203,0,5859,42969,21484,0,58594,0,1953,0,29297,7812,13672,15625,3906,0,0,1953,0,21484,0,1953,9766,1953,1953,0,35156,0,41016,74219,5859,0,0,0,0,15625,0,1953,5859,1953,0,0,0,3906,76172,0,3906,0,9766,0,13672,23438,7812,19531,1953,0,44922,1953,75896,71642,67692,65086,62743,61806,57646,55611,53917,49851,48092,49453,46404,48224,44455,45788,43217,41909,42856,41809,43834,44373,45841,49301,53082,56757,60942,64926,69774,75828,83005,88668,82034,75055,69573,65976,61436,58855,5554,52629,48938,46918,44738,45086,43871,45121,43894,42723,42894,42065,44276,42498,46507,50179,50758,52402,5452,55959,59633,64252,68672,74395,78822,80306,5859,977,10742,1953,9375,0,2832,37109,977,0,42969,15723,7812,6836,0,32227,0,0,20508,977,7812,13672,4883,0,0,4883,0,17578,39062,9766,56641,17578,0,10742,5859,293,0,23438,7812,16602,0,15625,977,0,15625,977,3125,63477,6836,37109,9766,15625,977,67383,23438,977,1953,0,6836,0,0,7812,4883,977
225,Quercus_x_Turneri,3906,21484,11719,33203,1953,3125,9766,0,5859,15625,29297,7812,66406,1953,11719,0,21484,48828,15625,9766,11719,5859,5859,33203,0,21484,0,3906,46875,3906,7812,3906,27344,3906,9766,19531,3906,11719,7812,3906,1953,37109,50781,3906,625,3906,9766,27344,0,9766,66406,5859,27344,0,5859,0,7812,46875,17578,7812,0,7812,11719,7812,36038,30467,2763,28144,27283,25915,22177,20215,1556,1299,15745,2062,24187,25886,19988,24564,26635,30495,24301,19023,12675,67663,87704,1449,21311,27173,294,25427,26861,32614,33731,38668,37993,3501,29468,26971,32819,31442,26993,21662,15261,97462,76712,13478,20504,25376,30926,2691,23953,19273,23911,2506,21019,16581,14127,17466,21905,24393,27833,28655,29224,30034,34699,40145,21484,4883,10742,10742,293,1953,33203,10742,15625,11719,977,0,2832,6836,0,26367,13672,6836,20508,15625,39062,977,15625,0,12695,0,45898,15625,5957,13672,52734,0,0,21484,8789,977,0,29297,13672,7812,293,38086,21484,92773,19531,21484,32227,7812,6836,7812,0,15625,0,41992,21484,0,5859,0,18555,0,293,293,9766,48828
227,Acer_Capillipes,1953,0,17578,13672,27344,0,9766,0,7812,13672,1953,19531,3906,5859,39062,0,11719,5859,5859,11719,46875,17578,0,11719,15625,27344,17578,21484,0,21484,19531,29297,1953,0,0,1953,7812,48828,33203,23438,27344,9766,21484,37109,1953,29297,50781,72266,5859,15625,3906,0,37109,21484,46875,23438,15625,1953,17578,3906,0,1953,5859,5859,60125,62882,63325,63565,63128,62538,59837,56223,5499,54336,53879,52426,52589,52059,52184,52295,48416,4981,49932,53312,55408,55864,60518,62707,65534,69333,73479,79609,84598,91509,98029,94952,87618,80001,73461,68995,64357,62295,60342,55977,55353,53394,50016,49272,47961,47744,49468,51109,51566,51753,52945,54439,55602,57072,59067,62443,63718,6481,67208,66463,679,66684,62748,58853,0,58594,16602,0,14258,5859,0,10547,39062,0,293,41016,9766,42969,0,0,81055,0,0,54688,0,1953,57617,0,0,0,0,0,2832,21484,18555,0,0,293,25391,0,0,7812,0,977,0,977,0,0,24414,293,17578,67383,5859,3418,1953,0,0,0,37109,0,9766,0,19531,0,0,0,12695,0
228,Quercus_Castaneifolia,11719,3125,44922,9766,9766,25391,35156,0,0,11719,23438,19531,39062,0,17578,0,13672,25391,0,15625,29297,0,0,0,0,11719,0,11719,3125,9766,1953,0,13672,0,5859,19531,7812,82031,21484,5859,0,13672,19531,5859,29297,13672,70312,68359,0,1953,21484,0,35156,3906,33203,1953,13672,19531,35156,0,7812,0,17578,1953,11541,12003,11175,10447,98176,92326,87222,8278,78104,74586,7251,70847,67242,64947,63717,64914,62474,62734,64087,66465,6898,72016,76901,82986,79518,82374,8744,90138,90308,95787,99655,9735,10097,99659,9601,98647,92483,87724,866,87151,81436,76848,79827,75426,70376,67983,69929,65959,64646,65247,63777,63876,66939,67761,70282,73446,78349,81348,86257,88567,92263,97048,10146,10709,1416,11719,7812,25391,977,22461,83008,0,16602,16602,0,0,6836,0,0,0,17578,0,32227,13672,0,0,14648,0,10742,0,36133,6836,3906,19531,12695,0,0,11719,3906,0,0,41016,76172,33203,0,0,3125,16602,11719,24414,3125,0,0,0,0,0,0,9766,0,0,51758,0,5859,0,0,0,8789,1416
231,Ilex_Cornuta,56641,27344,21484,11719,1953,89844,3125,0,3906,42969,52734,1953,33203,3906,0,0,15625,35156,0,37109,5859,0,0,0,1953,1953,0,0,29297,29297,0,0,48828,0,44922,46875,17578,9766,0,0,0,21484,15625,9766,39062,0,11719,1953,0,0,42969,0,5859,0,0,0,50781,33203,17578,15625,0,0,3125,0,42583,37642,3545,33082,40312,45274,41561,37061,38085,38404,35365,2666,33527,30424,26983,34559,37038,3623,40597,42649,45,38915,31967,36007,37796,42297,4415,48416,44046,36926,30219,27534,34398,37646,40526,42864,48194,41923,35788,29188,21399,22351,27715,3492,39179,42996,46951,42083,37403,32649,28381,20897,28493,3671,43279,48167,4248,38184,3535,30923,2855,34917,41577,47506,977,26367,11719,977,66406,0,13672,16602,0,0,0,38965,0,0,0,0,1953,35156,977,293,0,0,0,0,0,0,1953,7812,0,7812,0,0,0,12695,33203,0,0,3906,977,1953,0,0,0,3906,293,25391,293,14453,0,0,0,0,0,0,17285,0,3906,0,0,0,0,0,0,5859
233,Lithocarpus_Edulis,41016,16797,3906,5859,0,22266,0,0,0,3906,72266,1953,12695,0,1953,0,5859,25391,0,5859,0,0,0,0,0,1953,0,0,44922,0,0,0,3906,0,0,37109,3906,0,1953,0,0,3906,19531,1953,27344,0,0,1953,0,0,10352,0,0,0,0,0,11719,19531,15625,0,0,0,15625,0,56115,52523,48619,46843,44747,44896,43004,40196,37525,39992,42507,43506,42941,44664,42532,3865,38303,44823,4321,37029,38526,41068,41478,42492,41485,39182,4197,4321,40738,43373,46047,47969,50598,55138,59128,51878,44307,3708,30744,28691,32288,36275,35882,33994,37833,41946,4652,5188,57901,61517,55102,50239,44096,40862,37058,35546,35164,3034,2644,27462,34295,40126,46829,5383,0,24414,36133,0,125,25391,977,10547,293,0,0,48828,14648,0,0,0,64453,11231,0,45898,0,0,17578,0,0,0,0,47852,3906,37109,0,0,0,30273,41992,0,0,39062,0,0,0,0,0,0,15625,33203,7812,76172,0,0,0,0,0,0,4883,0,36133,0,0,0,0,0,0,1953
235,Acer_Circinatum,1953,5859,5859,17578,35156,0,19531,0,13672,7812,15625,11719,9766,21484,13672,0,21484,17578,41016,9766,0,9766,0,39062,23438,39062,19531,25391,11719,11719,50781,82031,3906,3906,0,0,3906,5859,25391,21484,39062,13672,25391,17578,19531,21484,5859,7812,15625,0,1953,9766,41016,37109,11719,3906,3906,9766,7812,41016,1953,11719,0,5859,76258,7626,72972,72095,68347,66682,64627,63116,612,5708,5837,59554,55227,56358,57281,57676,58546,60651,6237,65815,69688,72123,76656,79649,8017,75102,67494,63539,6646,70797,71151,7303,75867,72649,65098,5755,50627,4089,41993,48,54586,59071,63822,68876,7368,71834,68234,61418,58705,52328,46595,46375,56032,65002,73138,73546,72086,70986,70478,67505,64633,62371,6785,75451,20508,977,4883,0,74219,0,24414,36133,0,1953,7812,10254,0,0,0,0,0,0,22461,3906,0,0,16602,977,293,5859,4883,7812,52734,0,9375,0,0,76172,0,0,0,48828,293,18555,0,0,4883,5859,11719,66406,35156,26367,0,5859,0,0,0,45898,13477,0,4883,0,977,0,0,6836,0,18555
237,Populus_Grandidentata,3906,11719,13867,5859,1953,21484,5859,0,0,9766,1953,17578,39062,0,17578,0,7812,13672,0,5859,29297,0,0,0,3906,17578,1953,7812,33203,11719,0,0,17578,0,11719,9766,42969,78125,7812,7812,0,1953,80078,3906,3906,5859,60547,58594,0,7812,11719,0,17578,0,9766,3906,9766,3906,48828,0,0,0,80078,7812,44487,4477,43986,42221,40175,38049,35456,33212,31066,2932,27752,2567,25402,25204,2468,25426,26083,27007,28518,3018,32072,33972,36231,38943,41165,42868,46573,49149,52342,55744,58802,61891,58788,54671,51251,48429,46213,43017,40552,37179,35668,33506,31214,29242,28293,26865,26489,263,26331,25866,26712,27901,28685,30388,32145,34097,3613,38573,40796,42645,42737,43908,48737,43893,17578,4883,977,0,30273,0,16602,4883,11719,4883,0,17676,0,0,0,0,11719,0,11719,7812,0,0,14648,0,0,0,44922,0,0,0,6836,0,0,625,1953,0,0,16602,11719,17578,16602,0,15625,625,25391,20508,977,16602,0,0,0,0,0,1953,32324,0,19531,0,293,0,0,0,0,17578
